time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,168.212107098,24.5292166377,34.9327739445,37.6892724439
0,malpica,10,amphora_2,183.393744347,19.4586294814,35.2107446944,41.2309472012
0,malpica,10,amphora_3,174.784010041,24.0716968184,35.4885239404,42.5060864617
0,malpica,10,amphora_4,174.394982167,22.2979597828,29.3238268701,36.4699635885
0,malpica,10,amphora_5,158.791401756,18.7350652418,31.2763311548,33.1819091963
0,malpica,10,amphora_6,174.200409306,14.8833926504,36.0143592531,35.0764707532
0,malpica,10,amphora_7,165.546953966,17.0188914791,36.0743949475,37.5006337681
0,malpica,10,amphora_8,169.140263407,20.7901650445,30.4339038781,33.052146202
0,malpica,10,amphora_9,168.528066829,27.557487796,22.9876423682,39.1636951045
0,malpica,10,amphora_10,171.139826277,12.9736344306,28.4624835195,35.0500670561
0,malpica,10,amphora_11,171.261954668,17.0858604622,37.5206518414,38.8369938213
0,malpica,10,amphora_12,178.90687204,23.7419923941,33.7827566483,38.0656271302
0,malpica,10,amphora_13,179.274153964,12.0489666125,29.166336136,37.2942061489
0,malpica,10,amphora_14,205.502155567,14.48282141,27.6698772271,35.4324103933
0,malpica,10,amphora_15,155.786041175,11.1865786761,30.2275881402,41.716753328
0,malpica,10,amphora_16,175.081089557,11.8185574646,32.4637426306,36.9552800002
0,malpica,10,amphora_17,156.093933727,10.4897357789,33.6595857404,38.0527106516
0,malpica,10,amphora_18,170.220075807,15.841798984,30.1119657818,39.728933305
0,malpica,10,amphora_19,167.349921722,17.780362002,34.5223666041,32.097627123
0,malpica,10,amphora_20,175.987349089,15.2995570584,21.3700611544,39.2903271761
0,malpica,10,amphora_21,177.772788711,20.5148636409,36.6175244037,36.8690625447
0,malpica,10,amphora_22,175.173770137,19.3665882095,38.5533704935,38.6634842932
0,malpica,10,amphora_23,165.904461489,5.54455600092,30.9899890403,39.616063021
0,malpica,10,amphora_24,177.554682928,15.4341190692,34.1127919073,34.8100087902
0,malpica,10,amphora_25,164.46122898,13.8541123273,29.8047738107,38.7016589682
0,malpica,10,amphora_26,154.318917499,25.5132147063,25.8319976209,36.2591127853
0,malpica,10,amphora_27,163.741929132,15.1607512083,36.5477736602,36.3081454882
0,malpica,10,amphora_28,166.749123629,17.709443228,28.4643872703,38.0332038727
0,malpica,10,amphora_29,177.962587262,22.404457228,30.0748795803,34.1797689245
0,malpica,10,amphora_30,153.84520804,25.7047205449,34.2697578236,37.6720400555
0,malpica,10,amphora_31,158.089474472,15.7303677155,27.530132556,37.7317256916
0,malpica,10,amphora_32,161.818803447,25.0881098559,31.4907050745,36.4812695844
0,malpica,10,amphora_33,189.86467023,14.6159389349,29.1217118098,36.6217241064
0,malpica,10,amphora_34,159.471396084,12.6360986647,23.7990284142,37.9936978993
0,malpica,10,amphora_35,164.276369921,15.9713411273,34.0980085258,37.6610722592
0,malpica,10,amphora_36,160.338632126,11.5892812884,41.3818396746,39.1754535905
0,malpica,10,amphora_37,179.500548576,24.8724837246,31.8391363349,38.986108966
0,malpica,10,amphora_38,177.179589393,16.0480670654,27.2620146567,36.8957632215
0,malpica,10,amphora_39,175.315595851,18.3774780653,28.7782712235,38.8305257707
0,malpica,10,amphora_40,174.339718744,20.7333055356,34.4650434159,30.5525077169
0,malpica,10,amphora_41,188.909412571,26.2699943788,27.7923062727,37.069101689
0,malpica,10,amphora_42,175.502825849,12.9735862357,36.6618323748,36.6284629545
0,malpica,10,amphora_43,164.156750334,21.0671313478,37.6043996507,34.9174503199
0,malpica,10,amphora_44,162.945357968,17.2924182961,28.2845218758,40.190501941
0,malpica,10,amphora_45,176.773278345,16.2860443443,32.422181368,38.7267536306
0,malpica,10,amphora_46,166.221889341,18.0405693401,33.4103558391,38.9091079786
0,malpica,10,amphora_47,162.601729771,16.3993169441,31.9411581732,33.2881322249
0,malpica,10,amphora_48,144.429440688,14.9792159313,31.001394272,36.3377640003
0,malpica,10,amphora_49,174.16997864,14.4674284447,23.7422368764,34.8863681794
0,malpica,10,amphora_50,169.288254599,24.1761183488,36.0613937559,37.4066602334
0,malpica,10,amphora_51,164.273259654,24.9994299395,24.8736563823,35.0662926283
0,malpica,10,amphora_52,175.004136791,22.3747770025,34.5007696582,40.4044087797
0,malpica,10,amphora_53,168.850005396,26.1698137892,37.2529213083,37.47858486
0,malpica,10,amphora_54,167.860466295,10.1619444345,37.3878037467,37.2474738456
0,malpica,10,amphora_55,163.431061348,17.3226913007,32.4067465585,37.8281767657
0,malpica,10,amphora_56,164.204871591,20.2376162832,29.8940489145,31.4381693922
0,malpica,10,amphora_57,147.224355015,14.5790296335,25.2734476011,33.8532294355
0,malpica,10,amphora_58,167.805751753,13.7902437996,29.1069005937,39.3995007104
0,malpica,10,amphora_59,174.016021687,22.0877136767,37.4914548375,39.0069463521
0,malpica,10,amphora_60,186.679669163,9.77355641371,27.8368994157,41.0789184627
0,malpica,10,amphora_61,170.707682699,10.4226460305,37.7486053587,40.6227535483
0,malpica,10,amphora_62,150.208735467,17.8616231761,24.5296062498,37.9213027874
0,malpica,10,amphora_63,150.496106305,14.0901693164,35.2240830914,38.188891789
0,malpica,10,amphora_64,170.940976812,14.0125275026,37.2359706811,33.5564167214
0,malpica,10,amphora_65,173.837895759,19.3857409461,33.2240625759,38.3541918166
0,malpica,10,amphora_66,178.216024158,16.2108871692,20.1751609487,39.5249009134
0,malpica,10,amphora_67,162.329961112,21.8564751974,31.6339568591,34.0651810735
0,malpica,10,amphora_68,162.178918739,15.6300551709,35.649819941,36.4359578298
0,malpica,10,amphora_69,151.094630327,18.9524524492,33.709744232,38.9016600268
0,malpica,10,amphora_70,170.754787558,18.5841930193,32.5535407324,33.5634751718
0,malpica,10,amphora_71,158.826698574,17.6455574346,26.3319270869,39.6057549716
0,malpica,10,amphora_72,156.86230732,7.63426807998,29.7796383109,41.2639138332
0,malpica,10,amphora_73,171.987462646,15.311057988,30.8459704363,38.5211731615
0,malpica,10,amphora_74,173.596415306,26.7685236401,31.9864510363,33.3698166836
0,malpica,10,amphora_75,170.792775662,16.2572981799,29.6120620017,38.5836961125
0,malpica,10,amphora_76,155.236321513,25.0119062394,30.0640379285,39.4028499545
0,malpica,10,amphora_77,174.385639326,22.9927918862,35.3786259137,41.0499099797
0,malpica,10,amphora_78,164.340655657,22.9440263618,34.2617377659,39.2960785683
0,malpica,10,amphora_79,163.393401358,24.9336077722,28.322627157,36.5019793172
0,malpica,10,amphora_80,165.692110074,12.7351285723,31.6162171099,38.9795134857
0,malpica,10,amphora_81,156.82201574,27.120302695,27.3340286133,38.0586549475
0,malpica,10,amphora_82,173.455436652,17.273761483,30.230469178,37.3737170697
0,malpica,10,amphora_83,161.698727376,21.9424237102,31.5315242092,32.3520218238
0,malpica,10,amphora_84,169.40237902,17.7045055147,34.1860814973,38.5608150324
0,malpica,10,amphora_85,164.311468584,29.5280345719,34.2538804092,36.4782001439
0,malpica,10,amphora_86,165.935570303,18.5750591195,29.3457671235,35.4391396276
0,malpica,10,amphora_87,172.938803329,18.1911332731,32.5116327771,36.5481170065
0,malpica,10,amphora_88,180.47104576,15.1962091195,32.7835810622,35.494393075
0,malpica,10,amphora_89,154.02457085,15.2288743684,36.1990515986,34.181409291
0,malpica,10,amphora_90,150.510950405,16.2750555715,31.3455022735,36.9468292784
0,malpica,10,amphora_91,171.189507455,20.1627885657,30.1006432466,39.3803063641
0,malpica,10,amphora_92,167.748589055,16.1116214665,31.4426553932,38.3042337519
0,malpica,10,amphora_93,164.956565339,14.5661674125,29.9918740073,35.3016570565
0,malpica,10,amphora_94,173.530742122,20.1892966693,35.1485422679,34.4997315953
0,malpica,10,amphora_95,157.664031241,20.7741373665,27.3420017856,40.9189116231
0,malpica,10,amphora_96,161.318715142,14.9175292659,33.5877921071,34.3214036647
0,malpica,10,amphora_97,176.363707373,26.0478317291,33.4848461284,36.7658672243
0,malpica,10,amphora_98,171.000348406,14.3593504643,32.9479090002,40.4509313424
0,malpica,10,amphora_99,156.546450196,16.4229176494,28.9480707092,38.261221996
0,villaseca,10,amphora_1,173.371654039,18.150399587,28.9199228938,38.287542771
0,villaseca,10,amphora_2,161.906011477,6.59849074488,25.5122179879,39.2139103734
0,villaseca,10,amphora_3,175.157214961,14.7129567743,30.9335563479,39.1099336593
