time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,177.284139346,10.2339865192,32.0692267143,40.4617633452
0,malpica,10,amphora_2,165.905733315,20.7402870719,28.8672279119,39.8717376339
0,malpica,10,amphora_3,178.335080757,10.5152233584,31.2937673127,33.9513158504
0,malpica,10,amphora_4,174.377705449,19.8685671477,29.2713010645,34.912063479
0,malpica,10,amphora_5,158.232134524,11.7172609217,29.3155546472,33.1990208691
0,malpica,10,amphora_6,158.773728519,18.0360225563,33.5746284654,35.2337619653
0,malpica,10,amphora_7,166.53647155,9.19916396358,32.3566087241,34.2470970141
0,malpica,10,amphora_8,170.350922996,24.5263666356,37.0474382489,35.5621843119
0,malpica,10,amphora_9,181.538137556,19.000211148,36.2978990221,35.5742198629
0,malpica,10,amphora_10,182.133302408,22.3597185896,25.287176648,35.9305269995
0,malpica,10,amphora_11,176.112915658,11.7396009741,24.1600844619,39.9903247993
0,malpica,10,amphora_12,173.030135787,17.1688600264,27.5066421951,35.4983521648
0,malpica,10,amphora_13,175.117756123,18.7103431921,28.8201753895,34.7105846024
0,malpica,10,amphora_14,166.914396888,16.5361605072,30.8067453139,36.9215624841
0,malpica,10,amphora_15,185.692663098,19.1046708145,33.0692030923,41.2493133502
0,malpica,10,amphora_16,168.332819962,20.8864982349,31.3729655692,39.1201718747
0,malpica,10,amphora_17,145.467037258,17.2818964035,28.8286231059,38.2951283476
0,malpica,10,amphora_18,181.498683739,27.2614010308,32.593450009,33.5539905166
0,malpica,10,amphora_19,171.597612147,14.2848584247,30.9896733814,35.8970319491
0,malpica,10,amphora_20,184.214900794,21.392278764,30.2698299243,39.3170255991
0,malpica,10,amphora_21,160.38791709,15.3072949995,30.7198734001,38.0175744537
0,malpica,10,amphora_22,184.544161507,17.9903785094,36.1033252442,37.8253214069
0,malpica,10,amphora_23,171.90772601,23.0846038302,33.3839847213,38.2935881604
0,malpica,10,amphora_24,163.114967704,16.6679580779,32.4002484977,33.7302283139
0,malpica,10,amphora_25,171.978676117,17.3463060259,33.3253096039,33.5649384964
0,malpica,10,amphora_26,180.454389373,20.0643012033,29.1545343181,35.9791913232
0,malpica,10,amphora_27,164.39506427,20.9584808424,27.2033671402,36.8038309628
0,malpica,10,amphora_28,149.931641653,11.4646868206,32.0423733024,36.0129331741
0,malpica,10,amphora_29,139.500187241,13.7593908861,31.4515060993,30.7205747952
0,malpica,10,amphora_30,178.1451808,22.7268748872,34.0896544665,39.0548332548
0,malpica,10,amphora_31,135.116140497,20.2020281733,30.5134589001,41.919071787
