time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,140.536616238,23.7316281851,25.0275677667,36.495215232
0,malpica,10,amphora_2,182.602484383,15.6926523982,32.9024093938,38.9210662041
0,malpica,10,amphora_3,166.740399112,12.368005107,28.8964132517,39.2169897289
0,malpica,10,amphora_4,192.073939797,16.2384820395,34.4987903106,37.5961928764
0,malpica,10,amphora_5,172.998662052,18.6088678527,36.3374164854,44.6603360908
0,malpica,10,amphora_6,158.764571176,19.0870658669,34.1032107601,36.8078065015
0,malpica,10,amphora_7,166.992717702,22.1964978411,27.697091887,38.6019576599
0,malpica,10,amphora_8,158.635868787,27.5533712532,27.6145305954,35.5145588958
0,malpica,10,amphora_9,167.936685418,17.6357473517,29.5959114478,38.0919714628
0,malpica,10,amphora_10,178.551105387,21.3322067826,29.6382707786,40.2797078791
0,malpica,10,amphora_11,163.773946197,10.8284484646,32.8824515987,39.5426325443
0,malpica,10,amphora_12,175.034172578,10.3907117836,22.6538872058,37.83742822
0,malpica,10,amphora_13,181.719520918,18.5488490536,37.6979678705,37.9530745719
0,malpica,10,amphora_14,169.259014573,19.9564598191,27.3016227549,37.7181531181
0,malpica,10,amphora_15,149.747471837,20.7444959734,28.3739486908,33.3034643038
0,malpica,10,amphora_16,157.612431083,13.3373541642,29.4835314248,36.8086500884
0,malpica,10,amphora_17,190.566368515,18.0653337201,30.5751298647,41.0444963421
0,malpica,10,amphora_18,163.866756941,22.0604907877,34.5935351177,38.162392305
0,malpica,10,amphora_19,164.05407579,25.9124678195,28.7925969182,38.5807084841
0,malpica,10,amphora_20,157.688570645,18.8333036426,32.118695398,34.9534306454
0,malpica,10,amphora_21,161.816147657,10.5346118176,32.3755573878,37.5701068132
0,malpica,10,amphora_22,178.778003975,23.6094652819,29.731759222,37.3782733249
0,malpica,10,amphora_23,149.378329054,10.2749771039,33.6083866023,34.1332826163
0,malpica,10,amphora_24,174.30521909,23.6894387885,33.0761522657,40.5822872765
0,malpica,10,amphora_25,171.589765886,12.1707902504,34.4511807764,35.8293677656
0,malpica,10,amphora_26,176.34605561,16.8379798538,34.0502891886,37.1606546958
0,malpica,10,amphora_27,178.344478757,23.8857469657,34.9935896136,33.7787407887
0,malpica,10,amphora_28,166.474964886,15.4334586707,35.8622398715,34.5435043317
0,malpica,10,amphora_29,168.809960853,17.2051141629,28.0328672756,35.5713272274
0,malpica,10,amphora_30,163.788675083,16.416424748,33.5996623126,34.8626092073
0,malpica,10,amphora_31,167.692220738,12.6997236517,29.0654689382,35.0493471506
0,malpica,10,amphora_32,171.627686007,16.0016337951,30.8453261379,37.9741424982
0,malpica,10,amphora_33,170.137583237,18.4316885515,30.3296285648,32.4947779923
0,malpica,10,amphora_34,156.301792271,27.383314876,25.7340340698,37.2061920874
0,malpica,10,amphora_35,171.461617156,24.8152903511,33.1769962956,37.283061279
0,malpica,10,amphora_36,137.567106623,18.1501230369,31.4445784866,37.5790212424
0,malpica,10,amphora_37,158.379760775,14.3271268183,27.3796706404,39.3949134044
0,malpica,10,amphora_38,165.718977739,19.4698503931,30.9312980381,36.0394312401
0,malpica,10,amphora_39,159.48072123,19.3367860719,37.933261013,41.634519849
0,malpica,10,amphora_40,161.073237678,14.182663628,27.419306019,38.0863873429
0,malpica,10,amphora_41,166.319993593,12.5228215938,33.1717748813,40.1730108205
0,malpica,10,amphora_42,165.199083294,26.6689132857,27.9363654759,36.7268473685
0,malpica,10,amphora_43,171.303153054,15.1334704289,29.768956426,35.598303898
0,malpica,10,amphora_44,165.917052578,11.4384873846,39.307821418,40.3867935858
0,malpica,10,amphora_45,160.69765161,21.4350679325,35.4062649947,37.8746947375
0,malpica,10,amphora_46,168.255079792,24.1388394714,33.124461441,33.0778039227
0,malpica,10,amphora_47,174.843049757,19.6683661044,29.8057402496,39.2047082236
0,malpica,10,amphora_48,167.87654041,19.5803215,34.2667683581,41.423944803
