time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,158.527725176,31.5109612359,38.3692593032,35.7609575957
0,malpica,10,amphora_2,159.774464576,14.269141483,32.2390103238,38.6723645321
0,malpica,10,amphora_3,184.019330534,12.9888518121,26.9721460863,35.4669665013
0,malpica,10,amphora_4,159.16074218,21.9011617837,31.040125738,37.4985503732
0,malpica,10,amphora_5,162.972966946,19.9853173718,25.8866861534,40.46304707
0,malpica,10,amphora_6,167.855253495,21.8627986767,29.9986008853,34.4185935661
0,malpica,10,amphora_7,176.104992753,19.8011803818,30.8886356203,40.1869221848
0,malpica,10,amphora_8,168.410732532,18.4573926565,25.4018970812,39.4416226116
0,malpica,10,amphora_9,156.94010531,13.0546217696,33.7725025195,35.8847959917
0,malpica,10,amphora_10,165.027103543,16.2912522546,32.370802015,38.3063480845
0,malpica,10,amphora_11,171.275984537,19.4322943668,26.8257863262,34.9925117942
0,malpica,10,amphora_12,164.239427152,11.2058951243,32.2333355146,35.9167919613
0,malpica,10,amphora_13,148.392934029,20.6108591112,29.349802888,38.2609654757
0,malpica,10,amphora_14,166.28396005,13.9712356517,22.6457401146,36.1391258511
0,malpica,10,amphora_15,162.938361724,13.4246093041,25.4417476113,38.3527361536
0,malpica,10,amphora_16,158.897554923,19.623722456,33.8647433068,31.8306921755
0,malpica,10,amphora_17,145.252137416,14.2204254656,33.1577862371,39.1483247761
0,malpica,10,amphora_18,177.061998612,17.304956414,24.213270253,34.4911452083
0,malpica,10,amphora_19,172.920849323,18.163001396,25.7820136366,41.520635472
0,malpica,10,amphora_20,158.996119028,20.5873757745,23.2690701677,40.2806052777
0,malpica,10,amphora_21,159.718177088,16.0145062175,29.9714328759,34.2121738017
0,malpica,10,amphora_22,160.125892483,11.9076724091,29.8600840804,35.0261277094
0,malpica,10,amphora_23,161.837000544,20.2232167267,31.7650785025,34.2133618836
0,malpica,10,amphora_24,161.567719544,22.0367586519,33.7558555519,33.7385610008
0,malpica,10,amphora_25,171.944463231,18.3897852916,30.6623207302,40.1869712766
0,malpica,10,amphora_26,167.800114782,15.6501557467,32.9153746522,35.2131695552
0,malpica,10,amphora_27,177.473032533,21.387815712,34.7109098436,40.2749903407
0,malpica,10,amphora_28,182.519377623,13.8674396976,31.4504040875,36.2974498784
0,malpica,10,amphora_29,183.794747662,13.5306404653,31.8526650783,37.6545534654
0,malpica,10,amphora_30,153.890846693,18.1500091495,32.2475317315,39.8459888715
0,malpica,10,amphora_31,167.122916323,13.0130983733,33.2200830209,34.1511411208
0,malpica,10,amphora_32,161.307082723,24.3793040522,26.1903299041,36.9955449185
0,malpica,10,amphora_33,174.974548102,11.1428171898,34.8102867293,32.7085764289
0,malpica,10,amphora_34,169.665751238,22.2787980388,28.465416702,41.2788999816
0,malpica,10,amphora_35,167.08086426,17.5344372489,38.4870480262,36.6266528432
0,malpica,10,amphora_36,157.721650727,9.71791771318,30.7319614583,36.4010408114
0,malpica,10,amphora_37,162.160379639,19.7601485198,31.265379905,41.4084509604
0,malpica,10,amphora_38,172.956965853,13.2653926569,28.2473628412,38.6231042889
0,malpica,10,amphora_39,166.798168127,18.3732582633,32.3091873975,34.3452535295
0,malpica,10,amphora_40,148.523629866,22.775859528,26.868761767,36.6439884394
0,malpica,10,amphora_41,162.275637839,16.2910577452,35.2686904806,36.5082855036
0,malpica,10,amphora_42,156.125338226,12.3842259039,28.6150436747,35.4713543646
0,malpica,10,amphora_43,179.480909799,19.1068907767,34.0146040268,38.4974901229
0,malpica,10,amphora_44,168.797689617,16.1663632442,30.1823982182,39.4509439647
0,malpica,10,amphora_45,139.926033555,12.83199972,32.9463764243,37.7699051987
0,malpica,10,amphora_46,175.911490458,9.42889227753,32.5946571334,38.1353230769
0,malpica,10,amphora_47,167.971297951,21.2495661553,30.17722152,39.7533429267
0,malpica,10,amphora_48,171.168060372,23.4754448331,31.5477330312,36.2501800008
0,malpica,10,amphora_49,175.62365339,20.0653928148,29.9854119183,34.481261952
0,malpica,10,amphora_50,194.041154217,17.1223458378,36.9485174424,42.0188627352
