time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,191.676591946,12.8830753436,27.316244116,38.1552548991
0,malpica,10,amphora_2,188.03113657,22.3982712626,27.8495654889,39.2651833761
0,malpica,10,amphora_3,175.071637918,23.2052723167,31.4559038597,37.8453161705
0,malpica,10,amphora_4,149.042337003,13.8808261889,35.0679933836,32.4983340593
0,malpica,10,amphora_5,183.568693833,20.1634649895,34.4122639221,36.1036397225
0,malpica,10,amphora_6,170.987358603,15.9742724053,30.0436498358,37.9116940095
0,malpica,10,amphora_7,165.388742413,24.5609447551,34.7926304456,36.3388192264
0,malpica,10,amphora_8,162.414437937,24.7108780733,28.45360182,39.8445435741
0,malpica,10,amphora_9,174.27328065,20.3840426652,33.4171624569,36.9202965753
0,malpica,10,amphora_10,173.591236351,27.3477929197,28.7385598131,37.4744590302
0,malpica,10,amphora_11,171.926296754,7.87197619362,31.3756373986,37.611150868
0,malpica,10,amphora_12,171.642332955,30.1619169005,25.7951029153,34.3018266983
0,malpica,10,amphora_13,170.450563243,12.9781039368,29.2143833678,37.1574812674
0,malpica,10,amphora_14,169.893134136,12.3328369369,29.553352387,35.8232285603
0,malpica,10,amphora_15,168.003579168,24.9372396685,37.3790946799,38.3872902984
0,malpica,10,amphora_16,180.310069338,15.2786073137,27.2173649481,39.7780904086
0,malpica,10,amphora_17,169.516440483,28.0656359819,30.871818643,39.9307745644
0,malpica,10,amphora_18,176.108046863,29.7571393745,25.9669894178,38.215392726
0,malpica,10,amphora_19,172.470958888,9.51070717811,33.2889760814,37.1266362953
0,malpica,10,amphora_20,162.45468638,20.7919690103,26.159734137,32.9853697508
0,malpica,10,amphora_21,167.217824981,20.8792649759,33.1269422524,39.1193984099
0,malpica,10,amphora_22,159.814290342,19.9813772559,31.1873975796,42.2304765193
0,malpica,10,amphora_23,161.511635326,14.6841995476,30.4565038403,34.7451049853
0,malpica,10,amphora_24,162.238788748,13.0746020063,31.532173625,39.5816532263
0,malpica,10,amphora_25,164.782130887,12.7261087379,32.4765957619,36.2594894296
0,malpica,10,amphora_26,166.470031086,24.5252668389,25.1534360428,36.9202467323
0,malpica,10,amphora_27,172.099458032,22.3616256919,31.9012833741,39.2290712769
0,malpica,10,amphora_28,179.20618899,16.0429754921,29.4014199358,36.8161052449
0,malpica,10,amphora_29,161.940372244,13.680879564,33.1801174522,38.2047602544
0,malpica,10,amphora_30,181.266828269,13.8111850725,29.4586220751,39.5854536835
0,malpica,10,amphora_31,157.985520025,23.3528702098,39.8274428807,42.5054048858
0,malpica,10,amphora_32,168.206436286,28.5866641205,28.5483276086,38.2903837031
0,malpica,10,amphora_33,165.782908351,14.4651234082,28.9515520688,43.47747726
0,malpica,10,amphora_34,166.388478706,20.6044703115,33.8860098094,36.3086472893
0,malpica,10,amphora_35,167.364221584,11.7766360468,30.4367661269,36.2723944423
0,malpica,10,amphora_36,159.648664391,21.6804865393,32.6511795729,36.7491665911
0,malpica,10,amphora_37,170.082947639,20.5719874647,34.9324051481,40.4815541672
0,malpica,10,amphora_38,159.192110644,19.9992762199,35.6716065634,37.3285711381
0,malpica,10,amphora_39,187.592546022,16.2401198923,29.2200443918,36.6124087996
0,malpica,10,amphora_40,180.04890389,4.89968816157,30.1237206118,34.7872095176
0,malpica,10,amphora_41,166.944486478,11.6737695313,28.7396328697,39.6393382652
0,malpica,10,amphora_42,160.766120454,10.2849528898,37.9060710226,36.171204788
0,malpica,10,amphora_43,176.060219797,11.7009347516,36.3426422543,34.8098969812
0,malpica,10,amphora_44,182.205743172,25.5263921331,34.0478556057,36.4557748262
0,malpica,10,amphora_45,179.752677488,14.3633252905,35.5997629906,35.0377228004
0,malpica,10,amphora_46,169.089247558,19.3641744635,25.957650106,40.0648595793
0,malpica,10,amphora_47,181.313218887,20.3324550726,34.8541556062,35.1752839322
0,malpica,10,amphora_48,175.265563822,20.7537311167,29.6677199223,38.9647815702
0,malpica,10,amphora_49,157.574696741,24.2964826735,34.3434514753,36.8102301002
0,malpica,10,amphora_50,146.844929864,12.400105569,29.7328440803,37.6784499804
0,malpica,10,amphora_51,167.963907541,19.2598278729,31.2098488365,36.7707398271
0,malpica,10,amphora_52,169.914317949,21.8446109694,32.857559654,36.3446142952
0,malpica,10,amphora_53,181.183769388,12.7465469928,26.743134745,31.1934322472
0,malpica,10,amphora_54,168.262340368,17.4582553177,23.5258878322,36.2148895708
0,malpica,10,amphora_55,158.069940709,13.7956798631,40.4347666229,35.8936795892
0,malpica,10,amphora_56,166.702036395,10.2057247382,32.1173959386,38.7783559523
0,malpica,10,amphora_57,172.705561219,21.995664341,27.3986499928,37.8191141429
0,malpica,10,amphora_58,144.047606167,16.8320731643,29.367230306,37.7030770588
0,malpica,10,amphora_59,174.408789836,15.7705324967,28.4169227801,36.2598139725
0,malpica,10,amphora_60,166.612761361,12.820067085,38.5593107526,32.8864691376
0,malpica,10,amphora_61,164.052982528,8.33757033217,30.7013705791,31.9423249855
0,malpica,10,amphora_62,161.847194664,7.92263349764,37.1700633512,33.9814996759
0,malpica,10,amphora_63,173.547596076,18.2325870282,31.0215741694,35.7921364028
0,malpica,10,amphora_64,162.239494369,10.4394406342,34.424325241,34.0374718268
0,malpica,10,amphora_65,188.009688928,17.964851585,32.076678488,41.5796556005
0,malpica,10,amphora_66,166.331942991,12.3388217789,30.587751679,38.2990137661
0,malpica,10,amphora_67,148.587421113,14.8781657833,33.004061331,37.4933959696
0,malpica,10,amphora_68,160.91296138,11.6121750065,28.4802415148,36.7030711994
0,malpica,10,amphora_69,169.966462713,17.7725561463,28.1684892695,35.4628040748
0,malpica,10,amphora_70,165.155715312,15.0459467154,30.7426165429,35.4810004618
0,malpica,10,amphora_71,157.119054089,13.0096128535,31.0679645299,36.8363094102
0,malpica,10,amphora_72,173.952692811,22.474488663,28.6034099926,40.8051363056
0,malpica,10,amphora_73,173.664381798,17.8434375061,38.5553113882,37.5008680192
0,malpica,10,amphora_74,157.881881526,16.1733880189,32.1620059358,39.4119608322
0,malpica,10,amphora_75,169.80177754,22.9762545737,36.1503464563,40.9186712732
0,malpica,10,amphora_76,166.18507671,15.3077387127,36.9618636163,36.9273947379
0,malpica,10,amphora_77,163.092435556,17.2401859361,29.8578975693,37.8347893875
0,malpica,10,amphora_78,174.89505238,18.0579605636,29.9981330982,37.0091655493
0,malpica,10,amphora_79,154.255059799,14.3517195695,29.1697437782,40.2165885538
0,malpica,10,amphora_80,162.205883451,10.0128353305,30.9556220587,40.4252098178
0,malpica,10,amphora_81,179.427034397,10.4189738894,31.477531244,38.2727372646
0,malpica,10,amphora_82,159.570136978,19.6205040905,35.4089165699,38.1955781945
0,malpica,10,amphora_83,183.165974727,20.0256586114,38.8379150188,34.4987398494
0,malpica,10,amphora_84,182.679139928,17.5528576245,30.8672462412,35.6761634258
0,malpica,10,amphora_85,172.595553065,20.1664493245,32.9201216729,37.1079338888
0,malpica,10,amphora_86,157.89914428,17.3651772051,36.6662725199,36.6534781963
0,malpica,10,amphora_87,179.152187649,15.2893801594,34.1666018755,38.5578403761
0,malpica,10,amphora_88,177.883249973,21.2444349716,35.7250343715,39.817191944
0,malpica,10,amphora_89,139.399831255,24.8217292801,30.8586992128,36.8703836774
0,malpica,10,amphora_90,152.934106727,20.4115350711,37.5250909677,35.7330676081
0,malpica,10,amphora_91,143.024104876,16.9963552754,22.4392893847,41.6005164287
0,malpica,10,amphora_92,171.628755266,18.2009193583,28.4704449137,38.0961002204
0,malpica,10,amphora_93,172.461890244,12.6292249255,35.7244667083,37.1658555523
0,malpica,10,amphora_94,164.36459226,8.97289727457,29.4614942544,31.6081019252
0,malpica,10,amphora_95,162.907181631,24.9380831131,32.500502493,37.5131002836
0,malpica,10,amphora_96,163.826383372,20.2954713083,25.8519035795,38.6831431448
0,malpica,10,amphora_97,159.869413514,24.4138913195,34.2041200571,33.8790989391
0,malpica,10,amphora_98,171.402017703,28.2415657896,30.2046041253,37.4341004426
0,malpica,10,amphora_99,171.996091639,21.7591741115,34.6592159792,36.23827954
0,villaseca,10,amphora_1,183.951159505,16.268371261,34.6847645544,39.4139511994
0,villaseca,10,amphora_2,173.323118832,21.4554624064,29.8933246341,35.5665780544
0,villaseca,10,amphora_3,189.242667175,4.30748936176,35.8172689792,42.6668308351
0,villaseca,10,amphora_4,168.602799129,18.2167625608,25.9128202612,41.9134884223
0,villaseca,10,amphora_5,151.651574157,14.5129113747,31.9946446164,39.6860765775
0,villaseca,10,amphora_6,162.425965259,8.35649331284,28.361251873,32.2395878316
0,villaseca,10,amphora_7,172.932972693,12.4458450121,34.8132591111,35.1935468124
0,villaseca,10,amphora_8,174.402753187,23.5757115327,31.2358908923,36.2812349774
0,villaseca,10,amphora_9,176.005184715,10.9909260065,29.6480921721,38.3034404778
0,villaseca,10,amphora_10,175.195016356,13.4013940776,36.7400948173,41.8260441666
0,villaseca,10,amphora_11,144.987555411,16.2696617674,28.9647747308,36.1708575208
0,villaseca,10,amphora_12,152.948310315,21.05544692,36.6298832707,41.9825989684
0,villaseca,10,amphora_13,165.188677905,20.2755090843,33.2409851511,38.8265128838
0,villaseca,10,amphora_14,153.806921336,12.5514109653,31.1229504,33.8843192706
0,villaseca,10,amphora_15,181.099093362,18.406926151,27.7876156631,38.1181345601
0,villaseca,10,amphora_16,172.757061266,8.48290695142,31.2278025422,40.3964252379
0,villaseca,10,amphora_17,190.978307585,13.9599924092,35.170930924,37.545273162
0,villaseca,10,amphora_18,155.680238253,20.4983354798,32.7176598211,35.3895962436
0,villaseca,10,amphora_19,179.224564282,19.4860487495,30.3074353138,36.0953952572
0,villaseca,10,amphora_20,159.089065564,15.8038461824,32.0663324932,39.9228103847
0,villaseca,10,amphora_21,181.436604316,21.8581760115,28.8636164933,36.572586828
0,villaseca,10,amphora_22,175.994173739,19.6072509185,27.7635651408,40.412909944
0,villaseca,10,amphora_23,160.097148316,9.68165803486,32.5346129396,36.6650582747
0,villaseca,10,amphora_24,164.325588345,13.0211089923,35.5081472577,36.453690288
0,villaseca,10,amphora_25,146.265898326,18.8985426652,34.6850395575,37.9627566978
0,villaseca,10,amphora_26,177.120058247,25.5203629281,30.4001162748,38.6280546744
0,villaseca,10,amphora_27,189.746196791,18.8017449886,31.0282482844,35.153427198
0,villaseca,10,amphora_28,164.910660741,29.9351454209,33.4966559774,36.3812063272
0,villaseca,10,amphora_29,163.811383083,16.3420881435,25.1294721899,33.5998410387
0,villaseca,10,amphora_30,165.198934347,15.0816205352,25.1007924796,38.5101207604
0,villaseca,10,amphora_31,161.579884603,19.2447024532,35.4693360288,34.1325817472
0,villaseca,10,amphora_32,169.891255037,18.0041763709,28.4284912362,40.5953673114
0,villaseca,10,amphora_33,166.008194867,26.1726081506,29.9737393095,39.8642183803
0,villaseca,10,amphora_34,183.809604211,25.2144437874,27.865919411,31.286475328
0,villaseca,10,amphora_35,163.265266831,15.4168503975,29.4664805045,39.191839752
0,villaseca,10,amphora_36,165.903412425,13.5360830295,39.8525594284,35.4160389106
0,villaseca,10,amphora_37,178.64084393,21.473670241,29.7563572723,35.5894026459
0,villaseca,10,amphora_38,168.377025271,13.1201900477,32.2827463527,38.7632832418
0,villaseca,10,amphora_39,170.563358494,10.8577537961,31.7456679779,35.9418401335
0,villaseca,10,amphora_40,167.154648402,26.0415562877,31.0982899582,40.1864909341
0,villaseca,10,amphora_41,174.065739345,15.3712589751,36.5112194116,36.7834674373
0,villaseca,10,amphora_42,167.418300231,27.1503427712,37.6478398464,37.1182401213
0,villaseca,10,amphora_43,186.83212875,26.7029818427,32.7517276615,35.7786571636
0,villaseca,10,amphora_44,176.75571041,23.0951084951,25.8054779493,37.9127442141
0,villaseca,10,amphora_45,173.018086453,24.1810736595,25.5889032945,35.895762167
0,villaseca,10,amphora_46,179.80180922,19.9869341513,32.0713500417,40.8427089394
0,villaseca,10,amphora_47,183.187359181,16.1980862256,35.0614730943,37.9849314387
0,villaseca,10,amphora_48,168.784854148,18.3523469749,30.8133692462,35.8504375084
0,villaseca,10,amphora_49,176.577812326,10.3535497581,27.8787057498,39.150852816
0,villaseca,10,amphora_50,139.195911249,25.2665943373,34.3259058056,37.9256412282
0,villaseca,10,amphora_51,163.61847129,17.3225745232,37.3502103858,31.0449917888
0,villaseca,10,amphora_52,158.666207129,12.5738495414,25.1224878243,38.674706017
0,villaseca,10,amphora_53,163.003222358,7.53330822745,34.1744386771,37.7656700683
0,villaseca,10,amphora_54,167.968100194,9.60114935731,39.4691110741,33.3645201375
0,villaseca,10,amphora_55,165.158026023,21.0644733283,28.4014078921,35.6714369479
0,villaseca,10,amphora_56,186.221486371,16.4682546421,31.3246778628,36.2217029695
0,villaseca,10,amphora_57,171.746919563,15.4554380862,31.6242122126,33.4025733005
0,villaseca,10,amphora_58,154.860192339,19.8158223545,29.8696756357,33.7466719287
0,villaseca,10,amphora_59,175.585236632,19.4178804337,24.9248305109,31.3535569777
0,villaseca,10,amphora_60,164.734360102,27.3925540704,33.1825856232,39.1982889018
0,villaseca,10,amphora_61,165.58503143,24.1271922152,28.2926618708,33.2098902705
0,villaseca,10,amphora_62,169.598562978,19.4127218102,25.3068790734,33.5877088122
0,villaseca,10,amphora_63,157.773662391,16.52298358,29.5905300987,31.8509228389
0,villaseca,10,amphora_64,174.156633281,22.7500761525,32.8333517299,39.428063072
0,villaseca,10,amphora_65,154.64938936,24.6365657798,32.2725808348,34.5128514541
0,villaseca,10,amphora_66,160.827847195,19.2371304712,28.8565219919,31.6547481187
0,villaseca,10,amphora_67,173.939232071,19.585873789,36.1576755668,31.0394157854
0,villaseca,10,amphora_68,192.737899673,20.4517878066,34.2921244666,38.0722254163
0,villaseca,10,amphora_69,159.399322075,11.4620604891,31.8509851062,39.5731255392
0,villaseca,10,amphora_70,159.450391146,20.1547539398,31.8636760603,38.295980831
0,villaseca,10,amphora_71,165.360470579,13.908224647,30.0615889905,36.6540694119
0,villaseca,10,amphora_72,148.277349771,8.71438330004,30.8787043374,40.9592362034
0,villaseca,10,amphora_73,170.598787355,28.2816822458,29.0851676668,41.6839619407
0,villaseca,10,amphora_74,176.222489052,20.1914302863,28.0946419496,39.0932457293
0,villaseca,10,amphora_75,162.649106857,26.9164576014,30.9536989457,38.5086753022
0,villaseca,10,amphora_76,172.206834055,20.8468079359,30.5762130775,34.237279999
0,villaseca,10,amphora_77,158.595985774,27.6854256526,22.7885794878,33.6098538695
0,villaseca,10,amphora_78,156.980154611,10.9749638831,28.7461542976,36.8595100696
0,villaseca,10,amphora_79,188.234767603,25.4740395578,34.111619337,35.6927991327
0,villaseca,10,amphora_80,161.833560184,11.8971202079,29.0135838868,40.1039983663
0,villaseca,10,amphora_81,168.106484009,14.4563601393,23.7787621321,37.2832770049
0,villaseca,10,amphora_82,174.808576877,24.3116687687,32.4819697663,36.658628974
0,villaseca,10,amphora_83,177.884829877,3.25705977535,29.8352108081,37.0234818074
0,villaseca,10,amphora_84,178.858481392,20.7772029134,38.7812112284,40.2640324373
0,villaseca,10,amphora_85,172.931595921,18.9674574729,32.0838904139,37.7190459175
0,villaseca,10,amphora_86,176.865393897,15.5090201399,38.0562390514,38.0972092408
0,villaseca,10,amphora_87,164.558828031,19.5657599283,30.1747902357,38.2935395874
0,villaseca,10,amphora_88,155.137417001,24.5554519153,31.8834302055,36.7906626425
0,villaseca,10,amphora_89,197.346750692,14.0368511817,30.9059078881,37.7385996034
0,villaseca,10,amphora_90,144.867178286,27.5823094802,37.7726763389,39.5836683282
0,villaseca,10,amphora_91,180.59147255,12.9836635388,26.514494937,37.3050244966
0,villaseca,10,amphora_92,150.822072181,11.0240664938,31.7970245667,38.0418706845
0,villaseca,10,amphora_93,159.816734928,23.8001795758,21.6922026226,39.1325732962
0,villaseca,10,amphora_94,163.881570238,17.5675303733,36.9649013368,32.5502223531
0,villaseca,10,amphora_95,183.262225198,18.4027520379,32.3858320042,39.3231151676
0,villaseca,10,amphora_96,156.210890151,28.7280496948,32.1694393606,40.2280958123
0,villaseca,10,amphora_97,181.731023714,14.0274452071,26.3004076083,38.078376493
0,villaseca,10,amphora_98,163.43546338,24.5930940905,30.9874704888,35.1422884718
0,villaseca,10,amphora_99,156.536070016,19.1801446505,32.0593495914,37.6352321227
0,delicias,10,amphora_1,167.273140613,13.9404562421,25.2108302333,33.7806646045
0,delicias,10,amphora_2,170.272794077,17.0562825378,35.9409476924,39.3607902452
0,delicias,10,amphora_3,179.593568024,12.7723618125,39.3852908362,34.11526115
0,delicias,10,amphora_4,154.642873024,20.3677150998,33.9762241567,34.3990741547
0,delicias,10,amphora_5,166.873635758,17.7382307122,28.6987906079,37.1383713358
0,delicias,10,amphora_6,158.924173173,23.4732749888,32.6244153973,35.6707327993
0,delicias,10,amphora_7,189.913564378,14.5439798537,27.4270807745,40.246058729
0,delicias,10,amphora_8,171.083454505,24.9879412897,28.9020661049,36.5823491108
0,delicias,10,amphora_9,172.587757786,14.3762237033,24.8554115015,38.8597853763
0,delicias,10,amphora_10,144.630974419,17.9407313441,39.8471897782,36.0424912115
0,delicias,10,amphora_11,161.621140891,10.4615323507,34.110475411,36.1730569138
0,delicias,10,amphora_12,155.26207174,23.6067954577,31.3829415591,34.5272190708
0,delicias,10,amphora_13,164.99953853,13.5000724338,32.1838965683,36.5661247517
0,delicias,10,amphora_14,169.661010294,17.1962355668,34.9418561669,36.1379136869
