time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,169.557321668,17.007621806,28.0781507482,40.0941855995
0,malpica,10,amphora_2,168.005823899,26.8911392251,26.8898249421,32.9649201421
0,malpica,10,amphora_3,167.058339641,11.6736413233,36.1428106735,36.4864684354
0,malpica,10,amphora_4,150.421429114,16.1091674847,26.6608244936,37.8510811098
0,malpica,10,amphora_5,168.828960583,24.392648761,32.8944116367,36.5212178861
0,malpica,10,amphora_6,167.163451291,14.6530113726,32.6023487719,34.6058461633
0,malpica,10,amphora_7,175.096149019,15.0942476479,27.129547909,37.7584058532
0,malpica,10,amphora_8,178.158347678,23.0508161341,30.6442355369,39.7149099059
0,malpica,10,amphora_9,159.810040318,18.6741057356,36.0253430681,37.2237125188
0,malpica,10,amphora_10,177.647406074,27.363619134,38.7763010264,34.3360906879
0,malpica,10,amphora_11,164.03155073,11.1774556094,33.9901031709,40.6135085618
0,malpica,10,amphora_12,184.156554623,17.3441839293,25.0810686152,38.5952801665
0,malpica,10,amphora_13,176.850391547,18.0714959223,35.0803804529,38.5878593967
0,malpica,10,amphora_14,164.219133257,14.7480350902,26.7603701649,32.5379951969
0,malpica,10,amphora_15,159.296404944,13.818579666,27.3755346424,38.5363526689
0,malpica,10,amphora_16,184.80653578,26.9415595995,29.9827798082,35.3692125111
0,malpica,10,amphora_17,160.993744975,20.302857937,26.9401641229,40.350347778
0,malpica,10,amphora_18,175.102494229,15.648798348,32.592305524,33.3408708334
0,malpica,10,amphora_19,183.260386901,18.5212918692,32.3201244572,36.8314821704
0,malpica,10,amphora_20,159.366101053,19.3036813316,28.1625581641,37.2943940971
0,malpica,10,amphora_21,168.621879689,14.5220198682,32.6521077709,35.8315193008
0,malpica,10,amphora_22,154.692224741,16.5178290546,33.2979971427,33.8329104793
0,malpica,10,amphora_23,167.248069504,9.20223327984,36.9971222587,32.9821960182
0,malpica,10,amphora_24,166.313373188,17.9034289615,33.7084822271,40.8179408439
0,malpica,10,amphora_25,179.716965199,9.15363317785,29.6446658453,38.2984390257
0,malpica,10,amphora_26,164.722320387,22.3891984332,32.6685543548,40.0148626866
0,malpica,10,amphora_27,179.464557834,18.282335362,33.460119422,37.1414527074
0,malpica,10,amphora_28,192.527168772,13.9153887562,30.4447414193,39.3844938289
0,malpica,10,amphora_29,172.983168515,24.1359761767,31.0975472746,41.6271880185
0,malpica,10,amphora_30,173.472891843,16.6776501246,35.7087846376,34.792215027
0,malpica,10,amphora_31,150.852679352,7.3616169851,28.3769824105,40.6472843185
0,malpica,10,amphora_32,179.960538104,31.3134272961,30.7250962586,38.1680911742
0,malpica,10,amphora_33,180.515127798,16.8922208121,30.6457450537,37.048447121
0,malpica,10,amphora_34,153.454038429,20.0061961178,40.4377171805,35.2587283664
0,malpica,10,amphora_35,174.099972007,15.5957691013,30.3247673064,38.6442092439
0,malpica,10,amphora_36,143.467092072,18.6687656807,26.0955627064,34.7091567182
0,malpica,10,amphora_37,175.741433619,17.2088790538,32.2640454072,38.045808159
0,malpica,10,amphora_38,168.226726242,14.3725043067,28.3585327018,35.4612086734
0,malpica,10,amphora_39,161.56669866,13.7677187704,34.8185930417,36.3526209939
0,malpica,10,amphora_40,158.385923212,18.9897711603,30.5728866656,38.2949314685
0,malpica,10,amphora_41,180.144507027,14.4149416877,31.9392927182,37.3885113918
0,malpica,10,amphora_42,184.533244199,17.0333303773,27.3868742864,39.5967875968
0,malpica,10,amphora_43,162.578790902,25.5108474299,32.6220805904,36.7289622945
0,malpica,10,amphora_44,178.538792273,19.5520088362,33.8773058562,35.0250689107
0,malpica,10,amphora_45,173.484307386,15.0784374609,29.1731717119,38.6161604944
0,malpica,10,amphora_46,159.462871814,15.6632760067,27.0384127657,34.061664735
0,malpica,10,amphora_47,151.698642154,19.5508502666,28.8677826185,35.7724746658
0,malpica,10,amphora_48,173.503287956,15.1912340552,34.5405496606,38.4507015048
0,malpica,10,amphora_49,181.451610121,12.1310162099,32.003571688,38.7162345756
0,malpica,10,amphora_50,185.536416976,23.8669650625,29.8153428576,42.1284804745
0,malpica,10,amphora_51,168.713168552,25.2275130992,35.5520221407,35.1218183266
0,malpica,10,amphora_52,143.114155046,13.5143157744,28.581243235,36.3862784357
0,malpica,10,amphora_53,167.657343399,18.4634363987,32.1083285709,38.6056557673
0,malpica,10,amphora_54,176.315039991,17.3134900076,31.7499251881,35.924598674
0,malpica,10,amphora_55,174.440340618,20.1960675132,32.9221209458,38.6818299213
0,malpica,10,amphora_56,164.305018086,17.5963060149,23.2970733154,37.635056921
0,malpica,10,amphora_57,180.509142452,21.9222134972,25.5230664836,38.0973320904
0,malpica,10,amphora_58,173.369617167,18.4469509495,30.2072561119,37.176324596
0,malpica,10,amphora_59,149.943117979,10.578774886,32.0614001984,38.5103805673
0,malpica,10,amphora_60,163.560272145,19.1564098641,30.8256979275,38.185528949
0,malpica,10,amphora_61,165.716306729,22.7082641719,27.686614209,37.9081379278
0,malpica,10,amphora_62,156.140087555,23.3021621486,35.5942884561,41.0237192478
0,malpica,10,amphora_63,168.459245307,20.5536111712,35.2128206637,36.786430241
0,malpica,10,amphora_64,161.256688648,18.3425149471,31.1644318181,39.6662827469
0,malpica,10,amphora_65,174.075018214,17.7722425341,38.3459168304,35.2360550601
0,malpica,10,amphora_66,191.077984867,21.2381130584,24.8342206904,38.6364381663
0,malpica,10,amphora_67,149.315580426,9.40021976391,26.2856958512,38.9940157553
0,malpica,10,amphora_68,190.818535055,17.6708780524,34.0979759325,36.4626279942
0,malpica,10,amphora_69,182.683439659,7.66759037682,23.0452629193,37.427359156
0,malpica,10,amphora_70,170.139636063,13.0970587992,32.906429557,36.0423496763
0,malpica,10,amphora_71,179.416268022,22.4471854877,31.7150365172,37.1870278887
0,malpica,10,amphora_72,180.525919522,20.5347061723,31.9321229807,45.7822602912
0,malpica,10,amphora_73,152.590323584,16.9214821144,34.3841194429,40.412731444
0,malpica,10,amphora_74,197.314301093,25.8429137356,19.7202773971,34.9395003759
0,malpica,10,amphora_75,155.258576454,17.7255607346,34.1625903287,37.5010744087
0,malpica,10,amphora_76,167.836709802,31.5009287965,31.1947306751,37.3622898257
0,malpica,10,amphora_77,174.167692492,10.7734423324,30.0075797687,35.9990610276
0,malpica,10,amphora_78,165.862238677,14.4504731624,31.2302111032,35.21548185
0,malpica,10,amphora_79,170.00322609,26.9147896127,26.5720383346,33.3760011647
0,malpica,10,amphora_80,158.641450579,25.971294563,29.1704517552,37.3980372524
0,malpica,10,amphora_81,163.293908403,12.8491765851,25.4396814757,40.3967396817
0,malpica,10,amphora_82,171.231496743,24.6829822779,34.4019337701,38.5065279975
0,malpica,10,amphora_83,167.568833278,18.7152363557,28.098567311,40.1701651626
0,malpica,10,amphora_84,160.842397442,19.9180236849,29.3818384097,34.3221238915
0,malpica,10,amphora_85,165.303842575,22.508012391,32.4150549255,36.3086835237
0,malpica,10,amphora_86,171.850385564,22.1497477896,30.9020960859,33.9901134278
0,malpica,10,amphora_87,164.757615334,17.0560363101,32.3608023821,36.8213638636
0,malpica,10,amphora_88,167.798757894,13.3143630773,33.8431232273,35.7040834946
0,malpica,10,amphora_89,185.918965209,25.1190385786,32.5748018294,38.7785522313
0,malpica,10,amphora_90,165.160362145,18.8261793132,31.3141399616,36.2559296196
0,malpica,10,amphora_91,184.68469889,18.5549961164,25.5698921245,36.2702987397
0,malpica,10,amphora_92,167.964524651,14.2880541277,30.3563403048,39.6097529856
0,malpica,10,amphora_93,164.621124026,25.4010989191,34.3285089572,34.140661857
0,malpica,10,amphora_94,169.801829876,12.333084714,28.1645497823,37.6733059764
0,malpica,10,amphora_95,156.744383842,13.270365236,36.5937135474,36.445079676
0,malpica,10,amphora_96,180.793048709,15.4212361321,31.035193161,37.6948865667
0,malpica,10,amphora_97,160.867132558,12.496230945,29.6037349518,36.8279684427
0,malpica,10,amphora_98,176.470229857,20.4088568256,36.5672798482,37.2767541028
0,malpica,10,amphora_99,152.670567185,13.9525391476,33.8097102314,41.8390158679
0,villaseca,10,amphora_1,165.236297331,22.8253735977,31.8863385713,35.2359936187
0,villaseca,10,amphora_2,157.023244162,9.51821286988,29.9665504761,39.0420251893
0,villaseca,10,amphora_3,170.789632603,25.5800195533,28.6663660563,37.2652940313
0,villaseca,10,amphora_4,185.191884723,13.707549785,25.807547251,38.1280754757
0,villaseca,10,amphora_5,162.647230011,12.9570361895,31.7016319232,38.6751900699
0,villaseca,10,amphora_6,174.524284829,15.1241456193,32.5111776976,35.5599918088
0,villaseca,10,amphora_7,184.944274154,17.012136776,25.4552019308,33.5159883236
0,villaseca,10,amphora_8,173.100451749,11.0006954529,31.3875722013,37.0462200122
0,villaseca,10,amphora_9,183.525011791,15.7438511506,28.9674719087,36.9368145461
0,villaseca,10,amphora_10,168.614146276,23.3862661679,29.8173664793,38.8507232713
0,villaseca,10,amphora_11,184.531308085,13.6574251893,25.9489345192,37.4824983755
0,villaseca,10,amphora_12,152.615382748,14.5578493811,30.3887377984,33.2936062765
0,villaseca,10,amphora_13,183.349726211,18.0672388714,33.2401186671,36.576190126
0,villaseca,10,amphora_14,172.570118817,22.6905961622,25.481365573,37.607940482
0,villaseca,10,amphora_15,185.195604456,23.6063567336,36.5262012352,37.1487971085
0,villaseca,10,amphora_16,160.264653927,21.1229274913,38.8414089424,37.0644990892
0,villaseca,10,amphora_17,161.954466909,23.2156830936,34.2059227993,39.713933192
0,villaseca,10,amphora_18,167.145255404,24.0562643888,31.5249885327,38.4387002122
0,villaseca,10,amphora_19,179.986756728,14.6356472129,30.1865195207,33.7059402767
0,villaseca,10,amphora_20,177.939394222,19.586092153,30.0531573632,39.4386357521
0,villaseca,10,amphora_21,183.08775268,14.1288496354,33.7411161191,37.442209017
0,villaseca,10,amphora_22,159.891217129,11.0894942566,22.4941757472,41.7112610353
0,villaseca,10,amphora_23,191.776528028,16.4090812156,33.8461195974,42.0975984597
0,villaseca,10,amphora_24,172.252621791,19.4117808432,30.478509641,34.9911772123
0,villaseca,10,amphora_25,154.062906511,18.9403575876,29.9140394945,39.0959438897
0,villaseca,10,amphora_26,159.989586147,18.9750745547,33.7855173537,38.5320299046
0,villaseca,10,amphora_27,158.425689662,19.7771321545,37.6089225311,39.6561245769
0,villaseca,10,amphora_28,169.045763887,9.31281013786,33.5213481648,40.3186733447
0,villaseca,10,amphora_29,168.999574173,23.7362918229,33.8151171883,30.9788682204
0,villaseca,10,amphora_30,182.758111332,18.8220559957,32.0384967852,36.6420949679
0,villaseca,10,amphora_31,191.2000946,12.7873637669,36.1578592465,42.6628312153
0,villaseca,10,amphora_32,158.128187717,17.0109587926,20.3106988807,37.4036009588
0,villaseca,10,amphora_33,160.241332938,18.9421750343,35.3113840315,34.9979162562
0,villaseca,10,amphora_34,158.144882757,16.5968932073,36.4902408863,32.3957544644
0,villaseca,10,amphora_35,166.13158775,20.8142414176,23.714082897,35.8628460877
0,villaseca,10,amphora_36,167.986200697,14.1105995683,31.0558793332,36.5527414263
0,villaseca,10,amphora_37,168.609401599,16.4347243002,34.6832641823,38.5644224798
0,villaseca,10,amphora_38,166.252540779,14.1963029989,33.0579370724,38.2806505988
0,villaseca,10,amphora_39,157.617452571,17.2123663905,32.7987751681,34.2806097249
0,villaseca,10,amphora_40,179.041448581,12.8840665212,40.4893162256,38.4938159063
0,villaseca,10,amphora_41,168.249123294,18.013710856,35.1103729901,37.2572713229
0,villaseca,10,amphora_42,182.281835672,18.8687649877,37.5825893853,39.8385348745
0,villaseca,10,amphora_43,172.495142608,10.1781120571,32.7759549724,39.1628494998
0,villaseca,10,amphora_44,168.438680559,18.7360929333,32.1321931536,39.667344793
0,villaseca,10,amphora_45,175.380626451,17.3542556829,37.0877397623,38.1892955289
0,villaseca,10,amphora_46,175.312135811,19.6731278779,27.7978083413,35.2092127041
0,villaseca,10,amphora_47,163.943208048,22.3509153231,29.1961017883,36.4118086359
0,villaseca,10,amphora_48,166.7431317,16.2498021046,32.3441100908,37.3557697777
0,villaseca,10,amphora_49,157.058101705,22.3797875185,28.2156357131,39.4914503975
0,villaseca,10,amphora_50,182.302225383,13.2979650125,27.2159796259,37.7061351107
0,villaseca,10,amphora_51,164.055905564,20.5797316436,22.8235807472,38.1775518334
0,villaseca,10,amphora_52,148.004885764,17.9120208753,35.7454432959,38.7478917967
0,villaseca,10,amphora_53,160.907975984,13.6856639218,31.3879043323,36.8864125647
0,villaseca,10,amphora_54,171.902854284,19.6212016941,30.5434917803,35.5618371384
0,villaseca,10,amphora_55,179.921439964,16.9058742767,31.9532132992,40.3401897888
0,villaseca,10,amphora_56,160.666647689,13.2096369971,32.6543903309,41.1320176125
0,villaseca,10,amphora_57,174.438993818,17.2867190932,25.0576193996,35.5814337985
0,villaseca,10,amphora_58,151.484206244,17.8290770555,25.7671199459,34.9724419065
0,villaseca,10,amphora_59,163.9275882,15.2028673399,28.1105467974,34.5213476349
0,villaseca,10,amphora_60,168.496038496,18.1529399205,29.084665773,40.7872269833
0,villaseca,10,amphora_61,182.952984976,27.4987390718,27.0052907118,38.7866123369
0,villaseca,10,amphora_62,165.280823384,20.9280709138,35.7298801638,38.8918076617
0,villaseca,10,amphora_63,183.004928465,20.7972590372,42.2743182024,35.988891287
0,villaseca,10,amphora_64,151.569379544,7.94178808483,37.4407942775,37.2465348831
0,villaseca,10,amphora_65,151.745496873,28.0612347664,35.990197161,38.7265495896
0,villaseca,10,amphora_66,173.847248208,18.2369572592,26.9896376926,35.1268184705
0,villaseca,10,amphora_67,179.810488345,29.181706043,28.0014449292,37.7043882761
0,villaseca,10,amphora_68,144.879329299,19.7401983847,30.2140939054,37.881946343
0,villaseca,10,amphora_69,152.273030535,12.4096254704,32.7180420051,32.6525621074
0,villaseca,10,amphora_70,162.290201408,18.5403519343,31.4815397088,32.127987448
0,villaseca,10,amphora_71,169.840011304,12.5429603363,31.4151786936,41.6371103436
