time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,167.978047117,22.2000898875,34.0451753611,37.7021215468
0,malpica,10,amphora_2,172.371552391,29.6450157813,33.4105063721,39.6478795239
0,malpica,10,amphora_3,159.331964999,26.3392340491,26.7023951655,35.4124790749
0,malpica,10,amphora_4,165.041082867,14.9524964455,17.296242851,40.079451663
0,malpica,10,amphora_5,177.183937798,15.831182632,34.91391611,35.571309213
0,malpica,10,amphora_6,169.347404398,11.1616154206,22.3638536239,35.2653963831
0,malpica,10,amphora_7,164.309655421,12.4312751002,27.5500830945,32.733258699
0,malpica,10,amphora_8,188.068266887,19.6998941468,34.7167993985,37.1798677093
0,malpica,10,amphora_9,185.445680622,21.1169378481,31.3344315666,37.3309454778
0,malpica,10,amphora_10,162.870888308,23.5337308014,31.9959996694,40.5401501682
0,malpica,10,amphora_11,166.426174893,7.50253108128,28.7262444478,32.8283531088
0,malpica,10,amphora_12,185.772374916,23.8754868251,31.4219675226,32.9117091752
0,malpica,10,amphora_13,177.983807691,21.9441992595,29.3028842162,35.4719427057
0,malpica,10,amphora_14,155.30903088,22.3154613264,22.9931104582,42.9133455475
0,malpica,10,amphora_15,155.641739175,19.2491051614,28.2580265949,37.4035336657
0,malpica,10,amphora_16,165.862512891,17.3560430475,37.2269165249,40.1499985538
0,malpica,10,amphora_17,168.36724849,7.27461840975,27.7426151537,33.5215563633
0,malpica,10,amphora_18,170.597907889,17.7964043069,28.347823141,37.4603810335
0,malpica,10,amphora_19,168.201441908,32.3902051682,33.6766225727,36.4078024114
0,malpica,10,amphora_20,168.644706538,26.0401345557,28.2464540145,35.8026257022
0,malpica,10,amphora_21,161.984941067,6.79314676856,32.2517140248,33.8120676757
0,malpica,10,amphora_22,170.881838377,13.8160431233,29.7980180179,41.389114744
0,malpica,10,amphora_23,172.848864702,10.6523291626,38.9314923834,34.4185121568
0,malpica,10,amphora_24,171.796651344,12.0150263777,30.9084853672,35.5020652751
0,malpica,10,amphora_25,204.761374176,18.0507077698,33.3051484965,37.2601244635
0,malpica,10,amphora_26,153.574569669,23.8528679467,34.030169831,39.2387676452
0,malpica,10,amphora_27,171.621708854,9.51379879037,32.7577329167,40.3661036797
0,malpica,10,amphora_28,165.035240271,16.2675198984,43.296852461,39.6877931044
0,malpica,10,amphora_29,150.601683096,15.3367220584,31.5609183488,35.9387271959
0,malpica,10,amphora_30,155.594263101,15.5676108534,36.1622686022,31.9097490914
0,malpica,10,amphora_31,173.949195832,27.6401074303,21.7065624371,37.8052520203
0,malpica,10,amphora_32,163.101541577,18.558004755,30.3674466262,37.4192918832
0,malpica,10,amphora_33,150.455311692,20.5835968845,29.1326034019,36.7651596299
0,malpica,10,amphora_34,157.018685568,10.3986773068,41.8061547999,34.9690157857
0,malpica,10,amphora_35,152.322621043,12.4313113895,30.7933658627,40.0798147423
0,malpica,10,amphora_36,178.865605069,19.5264781025,32.7764962583,39.788386354
