time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,172.892009325,15.6250749699,32.2919380017,39.9865194262
0,malpica,10,amphora_2,164.087087296,13.1904337474,30.1113214252,41.6577022775
0,malpica,10,amphora_3,161.675583621,14.2327726079,32.8560878605,36.2339775002
0,malpica,10,amphora_4,175.779831643,18.4517975759,30.4452474202,36.9718821434
0,malpica,10,amphora_5,154.628703191,15.1695523169,31.9173453034,36.595409202
0,malpica,10,amphora_6,159.892728765,20.951010541,28.2740581189,37.9872479118
0,malpica,10,amphora_7,169.959973114,19.9898690853,32.6602470908,35.1975753384
0,malpica,10,amphora_8,163.370522657,18.5086681343,23.5179980338,36.6666326079
0,malpica,10,amphora_9,168.445421875,22.6349824552,29.5941622724,35.5267006276
0,malpica,10,amphora_10,160.770723864,19.3796264803,35.7858320759,36.7883344509
0,malpica,10,amphora_11,163.62787945,15.9378539218,31.0492407666,40.1386409508
0,malpica,10,amphora_12,174.394558664,12.7003669828,34.3161966445,35.2638114062
0,malpica,10,amphora_13,160.923356123,23.8261560661,33.9797787775,34.9309857533
0,malpica,10,amphora_14,170.56944999,16.5595730892,37.5142834606,34.3670823968
0,malpica,10,amphora_15,163.36779044,25.7972622793,35.578143877,36.4863639712
0,malpica,10,amphora_16,173.335795962,14.4571113355,27.7858164473,38.4043355972
0,malpica,10,amphora_17,184.585883439,22.5584577891,30.9653434711,33.1212906843
0,malpica,10,amphora_18,181.958207669,16.1300410079,37.8071735602,40.0154143387
0,malpica,10,amphora_19,180.246585372,16.2082874422,31.6862997059,38.1019854353
0,malpica,10,amphora_20,168.502323047,20.464015438,29.290092798,33.9702481573
0,malpica,10,amphora_21,166.559070284,16.5358527843,28.7432411085,36.4082702493
0,malpica,10,amphora_22,155.19416903,27.4177026531,29.0673547622,37.4210911143
0,malpica,10,amphora_23,175.877825654,22.0409764015,29.6956193975,40.2941872937
0,malpica,10,amphora_24,161.974998645,18.3691195121,33.2000053324,39.752084687
0,malpica,10,amphora_25,185.565188359,19.3924571142,36.8014410183,32.7240923254
0,malpica,10,amphora_26,158.471939353,15.6145131479,31.3389471685,38.6521882769
0,malpica,10,amphora_27,164.325712255,19.2956663978,24.3533740673,39.1683851011
0,malpica,10,amphora_28,151.395757371,23.5449826518,39.7654965369,39.3480229934
0,malpica,10,amphora_29,163.499084425,20.036855214,30.7953920044,40.0095870356
0,malpica,10,amphora_30,175.565211137,20.3164634752,21.4259438124,32.6370378804
0,malpica,10,amphora_31,169.152954724,15.6060141101,26.7121021532,34.6665856776
0,malpica,10,amphora_32,187.737064726,15.2293291193,31.3893205769,36.1446867769
0,malpica,10,amphora_33,174.371420617,11.9587056771,31.3110770053,38.7482069727
0,malpica,10,amphora_34,151.310343207,20.3424721807,25.3135864019,34.4595594592
0,malpica,10,amphora_35,181.245866924,13.5141543931,27.9230933353,33.9019834399
0,malpica,10,amphora_36,172.503925613,10.8035545161,28.793375004,34.8002019301
0,malpica,10,amphora_37,165.807525016,20.9555515888,30.0232530586,34.738385845
0,malpica,10,amphora_38,159.262199161,18.1850917464,27.8214017718,37.0663814428
0,malpica,10,amphora_39,171.172466347,28.8885280312,29.7401019719,36.1919985146
0,malpica,10,amphora_40,162.693518713,25.3693177862,33.8229823654,37.1644584642
0,malpica,10,amphora_41,169.080082142,18.7035562555,32.5092861063,40.2354487509
0,malpica,10,amphora_42,165.155818405,18.3983183762,37.4838696239,36.7701319414
0,malpica,10,amphora_43,159.539875331,20.0070554866,37.2837820565,39.587620428
0,malpica,10,amphora_44,155.754082671,23.4994011291,32.4086573458,38.9342865247
0,malpica,10,amphora_45,177.521076352,15.395954053,27.6210131872,29.2375553226
0,malpica,10,amphora_46,163.005074891,29.3254497779,33.6636438836,38.671265972
0,malpica,10,amphora_47,142.427694736,17.6573062078,33.418405446,33.6235790338
0,malpica,10,amphora_48,175.160635917,26.7023033026,30.5254658691,38.1640465218
0,malpica,10,amphora_49,175.029148423,17.7585772364,37.7962362842,36.5082736823
0,malpica,10,amphora_50,183.544890917,27.5015465196,29.7743237051,37.187083474
0,malpica,10,amphora_51,162.310824115,14.6642014399,32.0826395205,39.6292430327
0,malpica,10,amphora_52,175.944484535,20.1998203135,34.841782335,39.531248588
0,malpica,10,amphora_53,170.339410385,20.8241034658,33.8797500899,37.8968476882
0,malpica,10,amphora_54,174.459421997,10.9490415875,25.1082834972,31.938411421
0,malpica,10,amphora_55,169.363230467,17.0839720421,38.6082527442,35.5386982752
0,malpica,10,amphora_56,147.706448421,21.9621262776,41.0905464605,36.1072823662
0,malpica,10,amphora_57,169.529776409,24.6791500664,31.630314224,39.2108748519
0,malpica,10,amphora_58,178.109212636,9.65185518406,30.0079444221,34.4603297985
0,malpica,10,amphora_59,163.363450957,24.9917011915,35.3027698836,35.1545590006
0,malpica,10,amphora_60,156.983005443,21.992196727,36.8096390476,36.0220828189
0,malpica,10,amphora_61,196.470783539,21.6390722639,35.2545330897,37.2799126396
0,malpica,10,amphora_62,165.69036104,24.7226307012,34.0562922412,35.4573117241
0,malpica,10,amphora_63,174.381290672,25.2403743218,32.4675581656,38.5388785201
