time,workshop,dist,amphora,exterior_diam,protruding_rim,rim_w,rim_w_2
0,malpica,10,amphora_1,157.405359977,23.2763983115,30.5324298374,37.7225341067
0,malpica,10,amphora_2,146.967649061,17.300106752,31.6435002463,39.1796242607
0,malpica,10,amphora_3,174.661971332,21.5536102402,32.2615262362,43.5204387529
0,malpica,10,amphora_4,164.48497971,20.7920576732,38.309375029,37.5935454868
0,malpica,10,amphora_5,166.574809628,22.661013121,32.3744089062,36.2319396591
0,malpica,10,amphora_6,160.410950624,24.8867003946,32.2573350675,40.173368727
0,malpica,10,amphora_7,167.116775027,10.2970733072,32.4924607618,39.6900458822
0,malpica,10,amphora_8,164.52418981,18.9081852797,36.6478106766,32.5216386007
0,malpica,10,amphora_9,166.487593578,26.520999911,29.3586107508,41.5910582014
0,malpica,10,amphora_10,184.997435415,22.0704891203,35.4117434256,35.4965938183
0,malpica,10,amphora_11,166.230583985,27.5498173374,30.9437966008,35.4504782381
0,malpica,10,amphora_12,152.376286851,30.3539843311,28.0505672813,37.5092620862
0,malpica,10,amphora_13,159.57255583,16.2026201672,34.9449379319,37.7617968914
0,malpica,10,amphora_14,162.203204679,20.4146827792,24.1022665219,31.1463796718
0,malpica,10,amphora_15,168.287326472,12.8308554381,29.7816786996,39.6917287895
0,malpica,10,amphora_16,164.197413685,16.552549367,39.4989157544,39.4049355747
0,malpica,10,amphora_17,166.870123621,14.937841695,34.5474349636,37.6465312111
0,malpica,10,amphora_18,169.208549182,13.3026372158,27.8519965018,36.0552413962
0,malpica,10,amphora_19,154.970228967,25.7513553316,33.1013489149,36.2315080587
0,malpica,10,amphora_20,164.305526512,20.3289510702,36.2531019282,36.1904551779
0,malpica,10,amphora_21,176.051943477,14.513199621,30.6495877016,33.4439462107
0,malpica,10,amphora_22,161.064946584,16.7042990953,34.6623076633,36.4186892695
0,malpica,10,amphora_23,181.555556716,16.1248413829,28.1523891807,37.8655256821
0,malpica,10,amphora_24,165.307012649,15.2767371928,32.0346594959,34.9747696837
0,malpica,10,amphora_25,186.993832207,18.6976197682,34.1009898851,33.7294741862
0,malpica,10,amphora_26,164.684407609,25.5435001109,34.0358652448,38.4441391672
0,malpica,10,amphora_27,172.427450416,3.177557288,26.4257493358,36.8413434226
0,malpica,10,amphora_28,172.034738383,13.4148379553,30.9682005025,38.0453046617
0,malpica,10,amphora_29,173.664765582,11.0961418718,25.349419817,40.4614105305
0,malpica,10,amphora_30,166.181305296,20.9049519965,33.3037858543,36.6608585017
0,malpica,10,amphora_31,155.871016614,20.7793247218,37.1503350764,38.2524476657
0,malpica,10,amphora_32,158.326672909,18.6163943093,33.8146443798,40.9467346395
0,malpica,10,amphora_33,158.960712643,20.7635403822,32.4467902699,37.4429556462
0,malpica,10,amphora_34,165.185329089,17.1908009948,33.2955034808,37.3432055756
